#NASA wall-mounted hump experimental data
variables="x/c","y/c","u/Uref","v/Uinf","uu/Uinf^2","vv/Uinf^2","uv/Uinf^2"
zone t="exp, x/c=0.65"
 6.598863602E-01 1.272574216E-01 1.049973130E+00 -1.635400802E-01 4.206436221E-03 1.120639965E-03 -9.481173474E-04
 6.599662900E-01 1.263784319E-01 1.043024659E+00 -1.655611992E-01 4.487144761E-03 1.103702351E-03 -9.725385462E-04
 6.599662900E-01 1.254994273E-01 1.034365058E+00 -1.676459461E-01 4.872498102E-03 1.101873815E-03 -1.043591066E-03
 6.599662900E-01 1.245405227E-01 1.022417426E+00 -1.695201695E-01 5.466638133E-03 1.112774946E-03 -1.183025423E-03
 6.599662900E-01 1.236615255E-01 1.008856416E+00 -1.705954522E-01 6.202267017E-03 1.130101155E-03 -1.369649544E-03
 6.599662900E-01 1.227825209E-01 9.918917418E-01 -1.712608188E-01 6.976875942E-03 1.182600157E-03 -1.609123196E-03
 6.599662900E-01 1.219035238E-01 9.706647396E-01 -1.715517044E-01 7.736001164E-03 1.287065912E-03 -1.911867876E-03
 6.599662900E-01 1.209446192E-01 9.404744506E-01 -1.709372848E-01 8.592188358E-03 1.386430347E-03 -2.239122288E-03
 6.599662900E-01 1.200656220E-01 9.051048160E-01 -1.687899083E-01 9.353005327E-03 1.500426792E-03 -2.472863998E-03
 6.599662900E-01 1.191866249E-01 8.634092808E-01 -1.659271717E-01 9.873121046E-03 1.582494471E-03 -2.654740587E-03
 6.599662900E-01 1.183076277E-01 8.149395585E-01 -1.616900563E-01 1.003905293E-02 1.602779026E-03 -2.728138817E-03
 6.599662900E-01 1.173487157E-01 7.517389655E-01 -1.553993374E-01 9.960605763E-03 1.601231867E-03 -2.726015635E-03
 6.599662900E-01 1.164697185E-01 6.795890927E-01 -1.473491043E-01 1.017239504E-02 1.531918533E-03 -2.777522430E-03
 6.599662900E-01 1.155907214E-01 5.761821866E-01 -1.338756084E-01 1.031220146E-02 1.533386647E-03 -2.938376507E-03
 6.599662900E-01 1.146318167E-01 4.670067728E-01 -1.137163863E-01 1.303494908E-02 1.874316484E-03 -3.895130241E-03
 6.600461602E-01 1.137528196E-01 3.920281827E-01 -9.254670888E-02 1.818214916E-02 2.144786296E-03 -5.355103407E-03
zone t="exp, x/c=0.8"
 8.005902767E-01 1.616123021E-01 1.121470451E+00 -7.490867376E-02 1.303087338E-03 1.815097407E-03 -4.084884422E-04
 8.005902767E-01 1.591318399E-01 1.118781924E+00 -7.577054948E-02 1.334464876E-03 1.961446367E-03 -5.109960330E-04
 8.005902767E-01 1.566513628E-01 1.114044905E+00 -7.718858868E-02 1.416650251E-03 2.120178659E-03 -6.247126730E-04
 8.005902767E-01 1.541708857E-01 1.109796882E+00 -7.939794660E-02 1.481487881E-03 2.241280163E-03 -6.890632794E-04
 8.005902767E-01 1.516904235E-01 1.106649160E+00 -8.182265610E-02 1.556556323E-03 2.356039127E-03 -7.193073398E-04
 8.005902767E-01 1.492099464E-01 1.102667212E+00 -8.445422351E-02 1.671347185E-03 2.530284924E-03 -7.642512210E-04
 8.005902767E-01 1.467294693E-01 1.098232508E+00 -8.699546009E-02 1.770389965E-03 2.741419710E-03 -8.016488864E-04
 8.005902767E-01 1.444398016E-01 1.094539404E+00 -8.845433593E-02 1.876188675E-03 2.975091804E-03 -8.047596202E-04
 8.005902767E-01 1.419593394E-01 1.091236949E+00 -8.737003058E-02 2.090033842E-03 3.265882609E-03 -8.258419693E-04
 8.005902767E-01 1.394788623E-01 1.085883975E+00 -8.624641597E-02 2.439148491E-03 3.543233266E-03 -9.291673778E-04
 8.005902767E-01 1.369983852E-01 1.080046177E+00 -8.504381776E-02 2.843731083E-03 3.710430348E-03 -1.085311058E-03
 8.005902767E-01 1.345179081E-01 1.073895216E+00 -8.440691233E-02 3.254766343E-03 3.826464526E-03 -1.211872208E-03
 8.005902767E-01 1.320374459E-01 1.068011403E+00 -8.374771476E-02 3.708019154E-03 4.021713044E-03 -1.267575775E-03
 8.005902767E-01 1.295569688E-01 1.060120702E+00 -8.364355564E-02 4.287549760E-03 4.298174288E-03 -1.284118276E-03
 8.005902767E-01 1.270765066E-01 1.050232887E+00 -8.409471065E-02 5.112478510E-03 4.600455519E-03 -1.413590508E-03
 8.005902767E-01 1.247868314E-01 1.039624095E+00 -8.413280547E-02 6.318210624E-03 5.061702803E-03 -1.867426326E-03
 8.005902767E-01 1.223063618E-01 1.025800705E+00 -8.351314813E-02 8.085642941E-03 5.875509698E-03 -2.793460386E-03
 8.005902767E-01 1.198258922E-01 1.008460641E+00 -8.298997581E-02 1.077098772E-02 6.944452412E-03 -4.143089987E-03
 8.005902767E-01 1.173454225E-01 9.853499532E-01 -8.393922448E-02 1.480326150E-02 7.953774184E-03 -5.740308668E-03
 8.005902767E-01 1.148649380E-01 9.523173571E-01 -8.557058126E-02 1.999501325E-02 8.832225576E-03 -7.587511092E-03
 8.005902767E-01 1.123844683E-01 9.098948836E-01 -8.842892945E-02 2.589172497E-02 9.978947230E-03 -9.879040532E-03
 8.005902767E-01 1.099039987E-01 8.542684913E-01 -8.853410929E-02 3.265289962E-02 1.179325487E-02 -1.279073395E-02
 8.005902767E-01 1.074235290E-01 7.891518474E-01 -8.513031900E-02 3.959652409E-02 1.400205586E-02 -1.606311090E-02
 8.005902767E-01 1.049430594E-01 7.158241868E-01 -7.747742534E-02 4.460152239E-02 1.592389867E-02 -1.876402646E-02
 8.005902767E-01 1.026533842E-01 6.458798051E-01 -7.037635893E-02 4.680653289E-02 1.735247485E-02 -2.012136392E-02
 8.005902767E-01 1.001729146E-01 5.668497086E-01 -6.114522740E-02 4.697216302E-02 1.846550032E-02 -2.034199610E-02
 8.005902767E-01 9.769244492E-02 4.933900237E-01 -5.180878565E-02 4.523552209E-02 1.932028309E-02 -2.002717555E-02
 8.005902767E-01 9.521197528E-02 4.225071371E-01 -4.188818112E-02 4.184388742E-02 2.012320422E-02 -1.946179383E-02
 8.005902767E-01 9.273150563E-02 3.577908874E-01 -3.370687738E-02 3.842668980E-02 2.109735645E-02 -1.885573752E-02
 8.005902767E-01 9.025102109E-02 2.997667491E-01 -2.578705177E-02 3.593063354E-02 2.200611681E-02 -1.822904311E-02
 8.005902767E-01 8.777055144E-02 2.491032928E-01 -1.709260233E-02 3.367157653E-02 2.232628502E-02 -1.726934314E-02
 8.005902767E-01 8.529008180E-02 2.037411183E-01 -6.569190882E-03 3.129268065E-02 2.179160714E-02 -1.597127505E-02
 8.005902767E-01 8.300042152E-02 1.682378054E-01 2.245086711E-03 2.874740027E-02 2.062918618E-02 -1.448710728E-02
 8.005902767E-01 8.051995188E-02 1.329764128E-01 1.027817931E-02 2.560742944E-02 1.921496540E-02 -1.268040668E-02
 8.005902767E-01 7.803946733E-02 9.856705368E-02 1.853786036E-02 2.223731950E-02 1.772390679E-02 -1.057865191E-02
 8.005902767E-01 7.555899769E-02 6.863341480E-02 2.669456787E-02 1.954352669E-02 1.597674191E-02 -8.610100485E-03
 8.005902767E-01 7.307852805E-02 4.414540529E-02 3.375020251E-02 1.773242466E-02 1.394558977E-02 -7.107693702E-03
 8.005902767E-01 7.059805840E-02 2.111947909E-02 3.970529139E-02 1.636936702E-02 1.212624926E-02 -6.039974745E-03
 8.005902767E-01 6.811758131E-02 1.094421954E-03 4.457939044E-02 1.511932444E-02 1.087393891E-02 -5.276765674E-03
 8.005902767E-01 6.563711166E-02 -1.620878465E-02 4.760367051E-02 1.419583987E-02 1.013049856E-02 -4.772617482E-03
 8.005902767E-01 6.334744394E-02 -2.992722765E-02 4.954505712E-02 1.377176866E-02 9.719577618E-03 -4.521029070E-03
 8.005902767E-01 6.086697429E-02 -4.310442135E-02 5.199303478E-02 1.349069364E-02 9.430889972E-03 -4.436485469E-03
 8.005902767E-01 5.838649720E-02 -5.380488560E-02 5.437858403E-02 1.314222813E-02 9.100869298E-03 -4.392202478E-03
 8.005902767E-01 5.590602756E-02 -6.405300647E-02 5.649575219E-02 1.293213386E-02 8.717050776E-03 -4.419308156E-03
 8.005902767E-01 5.342555791E-02 -7.463216782E-02 5.890462548E-02 1.301025413E-02 8.269911632E-03 -4.538847599E-03
 8.005902767E-01 5.094508082E-02 -8.466589451E-02 6.133150682E-02 1.325056702E-02 7.672771811E-03 -4.604336806E-03
 8.005902767E-01 4.846461117E-02 -9.417419136E-02 6.294035167E-02 1.329729240E-02 6.926237606E-03 -4.552839324E-03
 8.005902767E-01 4.598414153E-02 -1.029416695E-01 6.378927827E-02 1.310375519E-02 6.174115464E-03 -4.459286109E-03
 8.005902767E-01 4.350366443E-02 -1.115296558E-01 6.396266073E-02 1.309148874E-02 5.598681979E-03 -4.372397903E-03
 8.005902767E-01 4.121399671E-02 -1.174789667E-01 6.375358254E-02 1.334063150E-02 5.178882740E-03 -4.253517836E-03
 8.005902767E-01 3.873352706E-02 -1.207440719E-01 6.274210662E-02 1.348930225E-02 4.655967467E-03 -4.084012937E-03
 8.005902767E-01 3.625305369E-02 -1.221089587E-01 6.043719500E-02 1.356347557E-02 3.942646552E-03 -3.927685320E-03
 8.005902767E-01 3.377258405E-02 -1.292634904E-01 5.653725564E-02 1.349843945E-02 3.207790200E-03 -3.723620903E-03
 8.005902767E-01 3.129211068E-02 -1.213975474E-01 4.602875561E-02 1.218008529E-02 2.533267951E-03 -3.121029818E-03
 8.005902767E-01 2.881163917E-02 -1.004704908E-01 2.847713977E-02 8.849394508E-03 1.858423231E-03 -1.912783482E-03
 8.005902767E-01 2.633116581E-02 -5.250500143E-02 8.073410019E-03 4.974067677E-03 1.256481162E-03 -6.028166972E-04
zone t="exp, x/c=0.9"
 8.994275928E-01 1.616123021E-01 1.120033979E+00 -1.261594743E-01 8.855023771E-04 2.504986012E-03 -3.570032277E-05
 8.994275928E-01 1.591318399E-01 1.118026137E+00 -1.243647411E-01 9.592936258E-04 2.733888570E-03 -1.391426340E-04
 8.994275928E-01 1.566513628E-01 1.116037965E+00 -1.225152612E-01 1.123019494E-03 2.998184180E-03 -2.415007330E-04
 8.994275928E-01 1.541708857E-01 1.114073157E+00 -1.224193424E-01 1.267892309E-03 3.246747423E-03 -3.274332557E-04
 8.994275928E-01 1.516904235E-01 1.112686276E+00 -1.232061908E-01 1.331394305E-03 3.487982322E-03 -4.122681858E-04
 8.994275928E-01 1.492099464E-01 1.111374259E+00 -1.227736771E-01 1.405647607E-03 3.749533789E-03 -5.214900011E-04
 8.994275928E-01 1.467294693E-01 1.108426094E+00 -1.207639277E-01 1.598047093E-03 4.019864369E-03 -6.510775420E-04
 8.994275928E-01 1.444398016E-01 1.104178190E+00 -1.193324253E-01 1.954099629E-03 4.326852039E-03 -7.900339551E-04
 8.994275928E-01 1.419593394E-01 1.100580215E+00 -1.189034134E-01 2.469700761E-03 4.683479201E-03 -9.802049026E-04
 8.994275928E-01 1.394788623E-01 1.095855355E+00 -1.189958677E-01 3.090241924E-03 5.045507569E-03 -1.233944553E-03
 8.994275928E-01 1.369983852E-01 1.089005113E+00 -1.191888377E-01 3.786559682E-03 5.470444914E-03 -1.557364129E-03
 8.994275928E-01 1.345179081E-01 1.081145406E+00 -1.197089106E-01 4.531626590E-03 6.020222791E-03 -1.988336677E-03
 8.994275928E-01 1.320374459E-01 1.073971510E+00 -1.201161221E-01 5.308752880E-03 6.543368567E-03 -2.510873368E-03
 8.994275928E-01 1.295569688E-01 1.067293048E+00 -1.198517382E-01 6.336037070E-03 6.879867520E-03 -3.050664905E-03
 8.994275928E-01 1.270765066E-01 1.060010552E+00 -1.193109825E-01 7.891636342E-03 7.148921490E-03 -3.593249712E-03
 8.994275928E-01 1.247868314E-01 1.051300287E+00 -1.187587604E-01 9.872389026E-03 7.637424394E-03 -4.276058171E-03
 8.994275928E-01 1.223063618E-01 1.041002274E+00 -1.191000044E-01 1.191298757E-02 8.494352922E-03 -5.163690075E-03
 8.994275928E-01 1.198258922E-01 1.027295470E+00 -1.204917356E-01 1.405229326E-02 9.583419189E-03 -6.139469799E-03
 8.994275928E-01 1.173454225E-01 1.008510232E+00 -1.209284663E-01 1.690773480E-02 1.073120628E-02 -7.297961041E-03
 8.994275928E-01 1.148649380E-01 9.845353365E-01 -1.199050322E-01 2.085169032E-02 1.189385727E-02 -8.939372376E-03
 8.994275928E-01 1.123844683E-01 9.599520564E-01 -1.192036942E-01 2.550556511E-02 1.313248742E-02 -1.100858022E-02
 8.994275928E-01 1.099039987E-01 9.339805841E-01 -1.186749116E-01 2.999133430E-02 1.448456198E-02 -1.298345253E-02
 8.994275928E-01 1.074235290E-01 9.068170786E-01 -1.165238172E-01 3.351226076E-02 1.580961421E-02 -1.436306350E-02
 8.994275928E-01 1.049430594E-01 8.775953650E-01 -1.144812182E-01 3.596277907E-02 1.710035652E-02 -1.517954189E-02
 8.994275928E-01 1.026533842E-01 8.442474604E-01 -1.112686172E-01 3.800965473E-02 1.874336228E-02 -1.605838165E-02
 8.994275928E-01 1.001729146E-01 7.973498106E-01 -1.054017618E-01 4.034484923E-02 2.093207464E-02 -1.742597669E-02
 8.994275928E-01 9.769244492E-02 7.446420789E-01 -1.001754627E-01 4.304249585E-02 2.306849882E-02 -1.891519688E-02
 8.994275928E-01 9.521197528E-02 6.930033565E-01 -9.686401486E-02 4.608987272E-02 2.458551899E-02 -2.011638694E-02
 8.994275928E-01 9.273150563E-02 6.440863013E-01 -9.390257299E-02 4.914550856E-02 2.556191944E-02 -2.111542411E-02
 8.994275928E-01 9.025102109E-02 5.961585641E-01 -9.155413508E-02 5.145297572E-02 2.628353052E-02 -2.198878303E-02
 8.994275928E-01 8.777055144E-02 5.515489578E-01 -9.004551917E-02 5.268603563E-02 2.705513127E-02 -2.245431766E-02
 8.994275928E-01 8.529008180E-02 5.079089999E-01 -8.637150377E-02 5.277968198E-02 2.809511684E-02 -2.238063142E-02
 8.994275928E-01 8.300042152E-02 4.676650167E-01 -8.014598489E-02 5.176416785E-02 2.916034311E-02 -2.189744823E-02
 8.994275928E-01 8.051995188E-02 4.234722853E-01 -7.036592066E-02 4.999174923E-02 2.972827666E-02 -2.107021585E-02
 8.994275928E-01 7.803946733E-02 3.826412857E-01 -5.971165001E-02 4.836310074E-02 2.979081124E-02 -2.025172859E-02
 8.994275928E-01 7.555899769E-02 3.445238471E-01 -4.965997115E-02 4.727634043E-02 2.970343828E-02 -1.962380484E-02
 8.994275928E-01 7.307852805E-02 3.082407713E-01 -4.152378440E-02 4.597458988E-02 2.972461842E-02 -1.902526245E-02
 8.994275928E-01 7.059805840E-02 2.701643407E-01 -3.492439538E-02 4.409647360E-02 2.987899072E-02 -1.856805384E-02
 8.994275928E-01 6.811758131E-02 2.294393927E-01 -2.968982793E-02 4.214414582E-02 2.977882698E-02 -1.811263710E-02
 8.994275928E-01 6.563711166E-02 1.919815838E-01 -2.712144516E-02 4.061726108E-02 2.912849933E-02 -1.742946170E-02
 8.994275928E-01 6.334744394E-02 1.591420174E-01 -2.634410374E-02 3.970753029E-02 2.806518227E-02 -1.682571508E-02
 8.994275928E-01 6.086697429E-02 1.240901425E-01 -2.403468266E-02 3.956642374E-02 2.670271881E-02 -1.644704118E-02
 8.994275928E-01 5.838649720E-02 9.007543325E-02 -1.874664798E-02 4.020494968E-02 2.503859811E-02 -1.600810885E-02
 8.994275928E-01 5.590602756E-02 5.964418873E-02 -1.375210937E-02 4.083745182E-02 2.333931625E-02 -1.544732973E-02
 8.994275928E-01 5.342555791E-02 3.127866983E-02 -9.565115906E-03 4.032125324E-02 2.194318362E-02 -1.480148826E-02
 8.994275928E-01 5.094508082E-02 5.272803362E-03 -5.246357992E-03 3.862981126E-02 2.079590037E-02 -1.387215219E-02
 8.994275928E-01 4.846461117E-02 -1.673739962E-02 -4.471098509E-05 3.674581274E-02 1.977625303E-02 -1.267876755E-02
 8.994275928E-01 4.598414153E-02 -3.695979714E-02 4.372948315E-03 3.516439721E-02 1.896297559E-02 -1.153535582E-02
 8.994275928E-01 4.350366443E-02 -5.829982832E-02 7.866069674E-03 3.352415189E-02 1.831023209E-02 -1.054350939E-02
 8.994275928E-01 4.121399671E-02 -8.063500375E-02 1.160606928E-02 3.164271638E-02 1.762815751E-02 -9.644947946E-03
 8.994275928E-01 3.873352706E-02 -1.028339267E-01 1.690632850E-02 2.992347255E-02 1.691352576E-02 -8.954188786E-03
 8.994275928E-01 3.625305369E-02 -1.217977181E-01 2.127806470E-02 2.866300382E-02 1.633130014E-02 -8.575764485E-03
